ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
DE000A161NR7,N4G,THE NAGA GROUP AG NA O.N.,Common stock,EUR,2532385,2020-11-24,08:42,2.76,2.76,2.76,2.76,500,1
DE000BFB0019,B4B,METRO AG   ST O.N.,Common stock,EUR,2532386,2020-11-24,08:42,8.044,8.054,8.044,8.054,2180,7
DE000JST4000,JST,JOST WERKE AG INH.   O.N.,Common stock,EUR,2547456,2020-11-24,08:42,39.7,39.7,39.7,39.7,105,2
LU1673108939,AT1,"AROUNDTOWN EO-,01",Common stock,EUR,2653294,2020-11-24,08:42,5.704,5.704,5.7,5.702,3119,4
IE00BGQYRQ28,XUCS,X(IE)-MSCI USA CO.ST.1DDL,ETF,EUR,2654637,2020-11-24,08:42,31.05,31.05,31.05,31.05,15,1
DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2020-11-24,08:42,36.06,36.06,35.96,35.96,1552,17
DE000A2GS633,AEIN,ALLGEIER SE  NA O.N.,Common stock,EUR,2696230,2020-11-24,08:42,70,70,69.8,69.8,289,3
DE000A0TGJ55,VAR1,VARTA AG O.N.,Common stock,EUR,2721826,2020-11-24,08:42,109.7,110.2,109.7,110.1,3673,31
DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2020-11-24,08:42,44.68,44.7,44.48,44.56,5238,53
LU1563454823,KLMH,MUL-LYXOR GR.BD(DR) MHEOA,ETF,EUR,2953012,2020-11-24,08:42,55.46,55.46,55.46,55.46,153,2
DE000A2GS5D8,DMP,DERMAPHARM HLDG INH O.N.,Common stock,EUR,2984169,2020-11-24,08:42,53.25,53.25,53.18,53.18,262,5
DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2020-11-24,08:42,37.41,37.42,37.395,37.42,1115,8
DE000DWS1007,DWS,DWS GROUP GMBH+CO.KGAA ON,Common stock,EUR,3089123,2020-11-24,08:42,33.415,33.415,33.415,33.415,200,2
DE000A2E4SV8,CYR,CYAN AG O.N.,Common stock,EUR,3102063,2020-11-24,08:42,10.498,10.498,10.498,10.498,50,1
LU1681038243,6AQQ,AIS-AM.MSCI NDQ100 EOC,ETF,EUR,3127765,2020-11-24,08:42,112,112.02,112,112.02,128,2
IE00BFMNPS42,XZMU,X(IE)-MSCI USA ESG 1C,ETF,EUR,3178224,2020-11-24,08:42,30.62,30.63,30.62,30.63,3205,3
DE000A14KEB5,H24,HOME24 SE  INH O.N.,Common stock,EUR,3248395,2020-11-24,08:42,17.422,17.422,17.422,17.422,108,1
DE000A2JNWZ9,ASL,AKASOL AG  INH. O.N.,Common stock,EUR,3299907,2020-11-24,08:42,71.9,71.95,71.9,71.95,421,6
IE00BG0J4C88,L0CK,ISHSIV-DIGITIL.SECUR.DL A,ETF,EUR,3437365,2020-11-24,08:42,5.329,5.329,5.329,5.329,662,1
DE000A2N4H07,WEW,WESTWING GROUP  INH. O.N.,Common stock,EUR,3490682,2020-11-24,08:42,27.705,27.755,27.7,27.75,1572,6
DE000KBX1006,KBX,KNORR-BREMSE AG  INH O.N.,Common stock,EUR,3502744,2020-11-24,08:42,109.04,109.1,109.02,109.02,179,5
IE00BFNM3D14,SLMC,ISHSIV-MSCI EUR.ESG S.EOA,ETF,EUR,3546661,2020-11-24,08:42,5.74,5.74,5.74,5.74,250,1
IE00BZ12WP82,LIN,"LINDE PLC        EO 0,001",Common stock,EUR,3553182,2020-11-24,08:42,213.6,213.8,213.6,213.7,1730,11
LU1686830909,LYQS,LIF-L.I.USL.E.S DLD,ETF,EUR,3553184,2020-11-24,08:42,83.676,83.676,83.676,83.676,7,1
LU1861137484,MIVB,AIS-A.M.EU.SRI DR AOEA,ETF,EUR,3577408,2020-11-24,08:42,59.33,59.35,59.33,59.35,1499,2
IE00BGDPWW94,36B3,ISHSII-MSCI EUR.SRI EODIS,ETF,EUR,3875863,2020-11-24,08:42,5.895,5.895,5.895,5.895,2000,1
IE00BDDRDW15,36B1,ISHSII-JPM.ESG DL EM B.U.,ETF,EUR,3902164,2020-11-24,08:42,4.5928,4.5928,4.5928,4.5928,359,1
IE00BGBN6P67,BNXG,INVES.M.II-I.E.G.B.UC.ETF,ETF,EUR,3903414,2020-11-24,08:42,66.11,66.11,66.05,66.05,169,2
DE000TRAT0N7,8TRA,TRATON SE   INH O.N.,Common stock,EUR,4197490,2020-11-24,08:42,22.045,22.045,22.045,22.045,55,3
LU2010095458,GFG,"GLOBAL FASHION GRP EO-,01",Common stock,EUR,4197492,2020-11-24,08:42,7.775,7.775,7.771,7.771,1714,3
IE00BK5BQT80,VWCE,VANG.FTSE A.W. DLA,ETF,EUR,4260825,2020-11-24,08:42,80.37,80.38,80.37,80.38,104,2
DE000A2YN900,TMV,TEAMVIEWER AG  INH O.N.,Common stock,EUR,4427656,2020-11-24,08:42,39.34,39.4,39.34,39.37,2761,17
DE000ZEAL241,TIMA,ZEAL NETWORK SE NA O.N.,Common stock,EUR,4484012,2020-11-24,08:42,40.1,40.1,40.05,40.05,593,3
US6516391066,NMM,"NEWMONT CORP.     DL 1,60",Common stock,EUR,4536469,2020-11-24,08:42,48.56,48.56,48.56,48.56,98,1
US2220702037,CO3A,"COTY INC.CL.A     DL -,01",Common stock,EUR,4593381,2020-11-24,08:42,6.38,6.38,6.38,6.38,1000,1
US72919P2020,PLUN,"PLUG POWER INC. DL-,01",Common stock,EUR,4593382,2020-11-24,08:42,23.82,23.88,23.82,23.88,1225,4
GB0031215220,POH1,"CARNIVAL PLC      DL 1,66",Common stock,EUR,4622061,2020-11-24,08:42,15.05,15.05,15.02,15.02,2850,15
AT0000A18XM4,DQW1,AMS AG,Common stock,EUR,4706827,2020-11-24,08:42,21.2,21.2,21.2,21.2,1265,2
IE00BF0M6N54,ETLH,L+G-L+G ECOMM.LOGISTICS,ETF,EUR,5140995,2020-11-24,08:42,11.882,11.882,11.882,11.882,50,1
LU2023679256,IQCY,LIF-SM.CIT.ETF DLA,ETF,EUR,5190487,2020-11-24,08:42,10.44,10.44,10.44,10.44,100,1
DE000A27Z304,BTCE,ETC ISSUANCE O.END ETN,ETN,EUR,5330134,2020-11-24,08:42,15.48,15.48,15.479,15.479,180,2
DE000SAFH001,SFQ,SAF-HOLLAND SE  INH EO 1,Common stock,EUR,5424088,2020-11-24,08:42,10.92,10.92,10.92,10.92,264,1
LU2090062436,LDAX,MUL-LYX.DAX DR EOD,ETF,EUR,5424592,2020-11-24,08:42,57.13,57.13,57.13,57.13,213,1
NL0015436031,5CV,CUREVAC N.V.   O.N.,Common stock,EUR,5550038,2020-11-24,08:42,69.65,69.77,69.65,69.77,50,2
DE000ENER6Y0,ENR,SIEMENS ENERGY AG NA O.N.,Common stock,EUR,5651167,2020-11-24,08:42,25.3,25.32,25.29,25.31,3728,10
DE000A255G36,GWI2,GERRY WEBER INTL INH O.N.,Common stock,EUR,5730380,2020-11-24,08:42,16.3,16.3,16.3,16.3,30,1
US09075V1026,22UA,BIONTECH SE SPON. ADRS 1,Common stock,EUR,5773148,2020-11-24,08:42,88.15,88.15,88.09,88.09,195,2
AT0000A0E9W5,SANT,S+T AG (Z.REG.MK.Z.)O.N.,Common stock,EUR,2504159,2020-11-24,08:43,18.86,18.89,18.84,18.84,1535,7
AT0000743059,OMV,OMV AG,Common stock,EUR,2504175,2020-11-24,08:43,29.58,29.58,29.58,29.58,1,1
CA0679011084,ABR,BARRICK GOLD CORP.,Common stock,EUR,2504196,2020-11-24,08:43,19.254,19.254,19.224,19.224,2557,3
DE0005933931,EXS1,ISHS CORE DAX UCITS ETF,ETF,EUR,2504265,2020-11-24,08:43,112.52,112.52,112.52,112.52,9,1
LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2020-11-24,08:43,126.86,126.86,126.86,126.86,15,1
DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2020-11-24,08:43,20.1,20.1,20.1,20.1,20,1
DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2020-11-24,08:43,204.1,204.4,204.1,204.4,564,7
DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2020-11-24,08:43,98.1,98.1,98.1,98.1,15,1
DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2020-11-24,08:43,40.49,40.49,40.48,40.49,425,4
DE000A0H0728,EXXY,ISHS DIV.COMM.SWAP UC.ETF,ETF,EUR,2504315,2020-11-24,08:43,15.9,15.9,15.9,15.9,149,1
DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2020-11-24,08:43,24.01,24.01,23.995,23.995,506,2
DE000A0H08R2,EXV2,ISH.S.EU.600 TEL.U.ETF A.,ETF,EUR,2504334,2020-11-24,08:43,19.078,19.078,19.078,19.078,497,1
DE000A0H08S0,EXV9,ISH.S.EU.600 T+L U.ETF A.,ETF,EUR,2504335,2020-11-24,08:43,19.28,19.28,19.28,19.28,900,1
DE000A0JBPG2,PNE3,PNE AG  NA O.N.,Common stock,EUR,2504337,2020-11-24,08:43,7.87,7.89,7.87,7.89,600,2
DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2020-11-24,08:43,19.6,19.6,19.6,19.6,239,2
DE000A0JL9W6,VBK,VERBIO VER.BIOENERGIE  ON,Common stock,EUR,2504343,2020-11-24,08:43,21,21,21,21,272,3
DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2020-11-24,08:43,97.5,97.5,97.4,97.4,1263,7
DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2020-11-24,08:43,17.06,17.06,17.05,17.05,886,3
DE000A1DAHH0,BNR,BRENNTAG AG NA O.N.,Common stock,EUR,2504453,2020-11-24,08:43,63.06,63.06,63.04,63.04,371,4
DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2020-11-24,08:43,278.8,278.8,278.7,278.7,258,8
DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2020-11-24,08:43,34.04,34.04,34.04,34.04,90,1
DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2020-11-24,08:43,2.292,2.292,2.292,2.292,10000,2
DE000A1K0235,SMHN,SUESS MICROTEC SE NA O.N.,Common stock,EUR,2504495,2020-11-24,08:43,17.96,17.98,17.96,17.98,190,4
DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2020-11-24,08:43,55.34,55.36,55.3,55.36,4085,14
DE000A1MMCC8,ILM1,MEDIOS AG  O.N.,Common stock,EUR,2504502,2020-11-24,08:43,29.5,29.5,29.5,29.5,514,2
DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2020-11-24,08:43,26.98,27.01,26.98,27.01,2315,13
DE000A1TNV91,ADE,BITCOIN GROUP SE  O.N.,Common stock,EUR,2504520,2020-11-24,08:43,35.45,35.8,35.45,35.6,5740,23
DE000A1X3W00,MDG1,MEDIGENE AG NA O.N.,Common stock,EUR,2504531,2020-11-24,08:43,3.8,3.815,3.8,3.815,1615,4
DE000A11QW68,HRPK,7C SOLARPARKEN AG  O.N.,Common stock,EUR,2504548,2020-11-24,08:43,4.12,4.12,4.12,4.12,2351,1
DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2020-11-24,08:43,39.4,39.48,39.4,39.44,1037,6
DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2020-11-24,08:43,59.38,59.4,59.35,59.4,1606,11
DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2020-11-24,08:43,48.315,48.325,48.275,48.325,8238,32
DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2020-11-24,08:43,5.292,5.292,5.288,5.292,10727,11
DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2020-11-24,08:43,8.996,8.996,8.996,8.996,1300,2
DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2020-11-24,08:43,24.58,24.58,24.58,24.58,132,1
DE000HLAG475,HLAG,HAPAG-LLOYD AG NA O.N.,Common stock,EUR,2504809,2020-11-24,08:43,63.9,64.6,63.9,64.6,2097,20
DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2020-11-24,08:43,68.78,68.88,68.78,68.88,795,11
DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2020-11-24,08:43,7.252,7.252,7.242,7.244,695,4
DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2020-11-24,08:43,52.02,52.02,52.02,52.02,56,2
DE000LEG1110,LEG,LEG IMMOBILIEN AG NA O.N.,Common stock,EUR,2504814,2020-11-24,08:43,115.32,115.32,115.28,115.28,113,9
DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2020-11-24,08:43,57.28,57.28,57.28,57.28,58,2
DE000STRA555,SBS,STRATEC SE  NA O.N.,Common stock,EUR,2504851,2020-11-24,08:43,113,113,113,113,101,3
DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2020-11-24,08:43,102.1,102.2,102.1,102.2,1035,5
DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2020-11-24,08:43,31.3,31.32,31.3,31.32,736,3
DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2020-11-24,08:43,5.928,5.93,5.91,5.92,7863,11
DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2020-11-24,08:43,101.95,101.95,101.95,101.95,116,1
DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2020-11-24,08:43,102.5,102.5,102.4,102.4,312,8
DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2020-11-24,08:43,78.36,78.44,78.36,78.44,543,5
DE0005089031,UTDI,UTD.INTERNET AG NA,Common stock,EUR,2504878,2020-11-24,08:43,32.92,32.92,32.92,32.92,200,3
DE0005111702,ZO1,ZOOPLUS AG,Common stock,EUR,2504885,2020-11-24,08:43,162.8,162.8,162.8,162.8,1,1
DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2020-11-24,08:43,9.38,9.387,9.376,9.387,15823,16
DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2020-11-24,08:43,178.6,178.7,178.6,178.7,123,3
DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2020-11-24,08:43,75.07,75.14,75.07,75.12,3274,19
DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2020-11-24,08:43,94.9,94.9,94.9,94.9,2,1
DE0005313704,AFX,CARL ZEISS MEDITEC AG,Common stock,EUR,2504922,2020-11-24,08:43,113.7,113.7,113.7,113.7,40,1
DE0005408884,LEO,LEONI AG NA O.N.,Common stock,EUR,2504929,2020-11-24,08:43,6.55,6.55,6.55,6.55,174,1
DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2020-11-24,08:43,115.8,115.8,115.7,115.8,433,8
DE0005493092,BVB,BORUSSIA DORTMUND,Common stock,EUR,2504940,2020-11-24,08:43,5.9,5.9,5.885,5.89,12629,11
DE0005545503,DRI,1+1 DRILLISCH AG O.N.,Common stock,EUR,2504950,2020-11-24,08:43,18.975,18.975,18.975,18.975,83,1
DE0005550636,DRW3,DRAEGERWERK VZO O.N.,Common stock,EUR,2504952,2020-11-24,08:43,67.5,67.5,67.5,67.5,116,3
DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2020-11-24,08:43,39.49,39.51,39.49,39.5,5107,11
DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2020-11-24,08:43,14.885,14.89,14.88,14.89,3466,5
DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2020-11-24,08:43,29.34,29.38,29.34,29.38,121,3
DE0005570808,UBK,UMWELTBANK AG O.N.,Common stock,EUR,2504957,2020-11-24,08:43,13.25,13.25,13.15,13.15,2000,3
DE0005664809,EVT,EVOTEC SE  INH O.N.,Common stock,EUR,2504963,2020-11-24,08:43,25.18,25.18,25.16,25.17,669,5
DE0005772206,FIE,FIELMANN AG O.N.,Common stock,EUR,2504969,2020-11-24,08:43,62.75,62.85,62.6,62.6,1548,14
DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2020-11-24,08:43,49.2,49.24,49.12,49.24,941,12
DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2020-11-24,08:43,37.78,37.79,37.76,37.78,3275,14
DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2020-11-24,08:43,70.62,70.68,70.6,70.68,2174,18
DE0005790430,FPE3,FUCHS PETROL.SE VZO O.N.,Common stock,EUR,2504976,2020-11-24,08:43,48.06,48.06,48.06,48.06,331,2
DE0005810055,DB1,DEUTSCHE BOERSE NA O.N.,Common stock,EUR,2504978,2020-11-24,08:43,133.45,133.45,133.25,133.25,563,6
DE0005909006,GBF,BILFINGER SE O.N.,Common stock,EUR,2504986,2020-11-24,08:43,23.48,23.52,23.44,23.52,1372,10
DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2020-11-24,08:43,60.06,60.06,60.02,60.02,1803,9
DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2020-11-24,08:43,87.28,87.28,87.28,87.28,27,1
DE0006062144,1COV,COVESTRO AG  O.N.,Common stock,EUR,2505008,2020-11-24,08:43,46.01,46.06,46.01,46.06,1481,9
DE0006070006,HOT,HOCHTIEF AG,Common stock,EUR,2505009,2020-11-24,08:43,81.9,81.9,81.75,81.8,1229,11
DE0006202005,SZG,SALZGITTER AG O.N.,Common stock,EUR,2505016,2020-11-24,08:43,16.8,16.825,16.8,16.825,4362,4
DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2020-11-24,08:43,28.045,28.05,28.045,28.05,5167,11
DE0006305006,DEZ,DEUTZ AG O.N.,Common stock,EUR,2505037,2020-11-24,08:43,5.215,5.225,5.21,5.225,4335,9
DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2020-11-24,08:43,62.45,62.45,62.35,62.45,2393,13
DE0006464506,LEI,LEIFHEIT AG O.N.,Common stock,EUR,2505042,2020-11-24,08:43,38.7,38.7,38.7,38.7,195,1
DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2020-11-24,08:43,128.85,128.85,128.85,128.85,135,1
DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2020-11-24,08:43,28.92,28.92,28.88,28.91,8646,49
DE0006632003,MOR,MORPHOSYS AG O.N.,Common stock,EUR,2505055,2020-11-24,08:43,91.14,91.14,91.08,91.08,48,3
DE0007037129,RWE,RWE AG   INH O.N.,Common stock,EUR,2505072,2020-11-24,08:43,34.2,34.21,34.2,34.21,2863,5
DE0007100000,DAI,DAIMLER AG NA O.N.,Common stock,EUR,2505076,2020-11-24,08:43,56.7,56.75,56.7,56.75,6096,21
DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2020-11-24,08:43,98.68,98.68,98.59,98.6,7993,60
DE0007203705,SHF,SNP SCHNEID.-NEUREIT.O.N.,Common stock,EUR,2505083,2020-11-24,08:43,54.5,55,54.5,55,994,5
DE0007231326,SIX2,SIXT SE ST O.N.,Common stock,EUR,2505085,2020-11-24,08:43,95.25,95.3,95.25,95.3,385,9
DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2020-11-24,08:43,3.68,3.68,3.68,3.68,4068,3
DE0007236101,SIE,SIEMENS AG  NA O.N.,Common stock,EUR,2505088,2020-11-24,08:43,112.4,112.44,112.4,112.44,384,5
DE0007314007,HDD,HEIDELBERG.DRUCKMA.O.N.,Common stock,EUR,2505096,2020-11-24,08:43,0.7975,0.798,0.7915,0.798,21441,9
DE0007448508,IVU,IVU TRAFFIC TECHN.AG O.N.,Common stock,EUR,2505098,2020-11-24,08:43,15.45,15.45,15.4,15.4,297,3
DE0007472060,WDI,WIRECARD AG,Common stock,EUR,2505101,2020-11-24,08:43,0.5222,0.5282,0.516,0.516,2150,3
DE0007500001,TKA,THYSSENKRUPP AG O.N.,Common stock,EUR,2505105,2020-11-24,08:43,5.524,5.534,5.524,5.534,3156,5
DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2020-11-24,08:43,163.7,163.8,163.7,163.8,70,2
DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2020-11-24,08:43,151.92,152.02,151.92,152.02,3024,41
DE0007856023,ZIL2,ELRINGKLINGER AG NA O.N.,Common stock,EUR,2505124,2020-11-24,08:43,13.34,13.38,13.34,13.38,670,3
DE0008019001,PBB,DT.PFANDBRIEFBK AG,Common stock,EUR,2505126,2020-11-24,08:43,8.19,8.195,8.18,8.195,1993,6
DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2020-11-24,08:43,10.4,10.4,10.36,10.38,22436,42
DE0008303504,TEG,TAG IMMOBILIEN AG,Common stock,EUR,2505131,2020-11-24,08:43,24.26,24.26,24.26,24.26,826,4
DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2020-11-24,08:43,198.16,198.16,198.06,198.14,1762,25
DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2020-11-24,08:43,237.6,237.6,237.6,237.6,200,1
DK0010268606,VWS,VESTAS WIND SYST. NAM.DK1,Common stock,EUR,2505138,2020-11-24,08:43,165,165,165,165,480,6
DK0060534915,NOVC,"NOVO-NORDISK NAM.B DK-,20",Common stock,EUR,2505141,2020-11-24,08:43,56.45,56.45,56.45,56.45,336,11
ES0178430E18,TNE5,TELEFONICA INH.      EO 1,Common stock,EUR,2505155,2020-11-24,08:43,3.486,3.486,3.486,3.486,1450,1
FR0000120271,TOTB,"TOTAL S.E.        EO 2,50",Common stock,EUR,2505166,2020-11-24,08:43,37.32,37.32,37.3,37.3,800,2
FR0000131906,RNL,"RENAULT INH.      EO 3,81",Common stock,EUR,2505186,2020-11-24,08:43,33.13,33.13,33.13,33.13,33,1
FR0000133308,FTE,ORANGE INH.          EO 4,Common stock,EUR,2505187,2020-11-24,08:43,10.35,10.35,10.35,10.35,1667,2
FR0010524777,LYM9,LYXOR NEW ENE.(DR)U.ETF D,ETF,EUR,2505247,2020-11-24,08:43,39.145,39.145,39.145,39.145,42,1
FR0010688176,18M3,AMUNDI ETF MSCI EUR.BKS,ETF,EUR,2505260,2020-11-24,08:43,59.32,59.32,59.32,59.32,100,1
GB00BH4HKS39,VODI,VODAFONE GROUP PLC,Common stock,EUR,2505354,2020-11-24,08:43,1.402,1.4028,1.402,1.4028,804,4
GB00B03MLX29,R6C,ROYAL DUTCH SHELL A EO-07,Common stock,EUR,2505360,2020-11-24,08:43,15.226,15.226,15.22,15.22,203,3
GB00B03MM408,R6C3,ROYAL DUTCH SHELL B EO-07,Common stock,EUR,2505361,2020-11-24,08:43,14.548,14.548,14.548,14.548,1000,2
GB0007980591,BPE5,"BP PLC             DL-,25",Common stock,EUR,2505380,2020-11-24,08:43,2.9915,2.993,2.9915,2.9925,9883,5
GB0009895292,ZEG,"ASTRAZENECA PLC    DL-,25",Common stock,EUR,2505384,2020-11-24,08:43,91.35,91.42,91.35,91.35,2150,9
GB0059822006,DLG,"DIALOG SEMICOND.   LS-,10",Common stock,EUR,2505387,2020-11-24,08:43,39.1,39.25,39.1,39.25,1168,16
IE00BJZ2DD79,XRS2,X(IE)-RUSSELL 2000 1CDL,ETF,EUR,2505423,2020-11-24,08:43,218.8,218.8,218.8,218.8,54,1
IE00BM67HN09,XDWS,X(IE)-MSCI WO.CO.ST. 1CDL,ETF,EUR,2505456,2020-11-24,08:43,33.65,33.65,33.65,33.65,126,1
IE00BQT3WG13,36BZ,ISHSIV-MSCI CHINA A DL A,ETF,EUR,2505483,2020-11-24,08:43,4.9675,4.9675,4.9675,4.9675,8070,1
IE00BWBXMB69,ZPDU,SPDR S+P US UTIL.S.S.UETF,ETF,EUR,2505503,2020-11-24,08:43,29.48,29.48,29.48,29.48,311,2
IE00BYTBXV33,RY4C,"RYANAIR HLDGS PLC EO-,006",Common stock,EUR,2505535,2020-11-24,08:43,16,16,16,16,3396,12
IE00BYZK4552,2B76,ISHS IV-AUTO.+ROBOTIC.ETF,ETF,EUR,2505551,2020-11-24,08:43,9.22,9.225,9.22,9.225,4531,2
IE00BYZK4776,2B78,ISHS IV-HEALTHC.INNOV.ETF,ETF,EUR,2505553,2020-11-24,08:43,7.782,7.782,7.782,7.782,270,1
IE00BZ0PKV06,IBC0,ISIV-E.MSCI E.M.U.ETF EOA,ETF,EUR,2505563,2020-11-24,08:43,6.307,6.307,6.307,6.307,60,1
IE00B1FZS244,IQQ4,ISHSII-ASIA PROP.YLD DLD,ETF,EUR,2505586,2020-11-24,08:43,21.535,21.535,21.535,21.535,465,1
IE00B1XNHC34,IQQH,ISHSII-GL.CL.ENERGY DLDIS,ETF,EUR,2505597,2020-11-24,08:43,11.008,11.01,11,11.01,15131,7
IE00B3Q19T94,S7XE,IM-I.EUR.STOXX OP.BANKS A,ETF,EUR,2505629,2020-11-24,08:43,44.95,44.95,44.95,44.95,67,1
IE00B3WJKG14,QDVE,ISHSV-S+500INF.T.SECT.DLA,ETF,EUR,2505642,2020-11-24,08:43,12.714,12.714,12.714,12.714,3028,1
IE00B4LN9N13,2B7C,ISHSV-S+P500IND.SECT.DL A,ETF,EUR,2505653,2020-11-24,08:43,5.92,5.924,5.92,5.924,2300,4
IE00B4L5Y983,EUNL,ISHSIII-CORE MSCI WLD DLA,ETF,EUR,2505656,2020-11-24,08:43,58.934,58.934,58.934,58.934,2,1
IE00B42NKQ00,QDVF,ISHSV-S+P500ENER.SECT.DLA,ETF,EUR,2505671,2020-11-24,08:43,2.8545,2.855,2.8545,2.855,772,2
IE00B5BMR087,SXR8,ISHSVII-CORE S+P500 DLACC,ETF,EUR,2505689,2020-11-24,08:43,305.83,305.83,305.83,305.83,106,2
IE00B5V87390,CEBB,ISHSVII-MSCI RU ADR/GDRDA,ETF,EUR,2505713,2020-11-24,08:43,100.58,100.58,100.58,100.58,387,1
IE00B6QGFW01,IS0S,ISHSIII-EM.ASIA L.G.B.DLD,ETF,EUR,2505737,2020-11-24,08:43,84.81,84.81,84.81,84.81,70,2
IE00B6R51Z18,IS0D,ISHSV-O+G.EX.+PROD.DL A,ETF,EUR,2505738,2020-11-24,08:43,9.11,9.112,9.11,9.112,26200,3
IE00B9CQXS71,ZPRG,SPDR S+P GL.DIV.ARIST.ETF,ETF,EUR,2505785,2020-11-24,08:43,25.6,25.6,25.6,25.6,22,1
LU0274209237,DBXA,XTR.MSCI EUROPE 1C,ETF,EUR,2505826,2020-11-24,08:43,61.04,61.04,61.04,61.04,32,1
LU0411078552,DBPG,XTR.S+P 500 2X L.D.S. 1C,ETF,EUR,2505938,2020-11-24,08:43,86.29,86.29,86.29,86.29,232,1
